time_ns	protein_sasa_nm2	protein_sasa_output_group_nm2
90.23	328.987	328.987
90.24	332.495	332.495
90.25	331.388	331.388
90.26	330.972	330.972
90.27	335.913	335.913
90.28	335.06	335.06
90.29	335.902	335.902
90.3	329.509	329.509
90.31	335.042	335.042
90.32	333.69	333.69
90.33	335.254	335.254
90.34	335.489	335.489
90.35	332.865	332.865
90.36	330.972	330.972
90.37	332.867	332.867
90.38	334.5	334.5
90.39	329.53	329.53
90.4	333.797	333.797
90.41	334.573	334.573
90.42	331.751	331.751
90.43	327.815	327.815
90.44	331.621	331.621
90.45	327.919	327.919
90.46	328.027	328.027
90.47	334.04	334.04
90.48	332.109	332.109
90.49	329.709	329.709
90.5	330.339	330.339
90.51	328.594	328.594
90.52	335.585	335.585
90.53	332.077	332.077
90.54	332.922	332.922
90.55	331.954	331.954
90.56	331.201	331.201
90.57	331.685	331.685
90.58	331.025	331.025
90.59	332.383	332.383
90.6	331.333	331.333
90.61	330.989	330.989
90.62	331.604	331.604
90.63	335.889	335.889
90.64	336.206	336.206
90.65	337.468	337.468
90.66	333.802	333.802
90.67	331.837	331.837
90.68	333.971	333.971
90.69	334.829	334.829
90.7	332.492	332.492
90.71	333.671	333.671
90.72	334.591	334.591
90.73	336.02	336.02
90.74	335.845	335.845
90.75	332.398	332.398
90.76	329.327	329.327
90.77	336.521	336.521
90.78	334.531	334.531
90.79	334.894	334.894
90.8	336.079	336.079
90.81	336.333	336.333
90.82	336.408	336.408
90.83	336.275	336.275
90.84	333.272	333.272
90.85	330.744	330.744
90.86	333.014	333.014
90.87	337.126	337.126
90.88	333.614	333.614
90.89	332.656	332.656
90.9	330.774	330.774
90.91	337.509	337.509
90.92	333.788	333.788
90.93	332.24	332.24
90.94	331.187	331.187
90.95	328.752	328.752
90.96	334.18	334.18
90.97	333.129	333.129
90.98	328.88	328.88
90.99	333.188	333.188
91.0	332.91	332.91
91.01	334.66	334.66
91.02	336.657	336.657
91.03	338.544	338.544
91.04	336.713	336.713
91.05	333.695	333.695
91.06	337.561	337.561
91.07	335.142	335.142
91.08	334.766	334.766
91.09	334.948	334.948
91.1	338.297	338.297
91.11	333.698	333.698
91.12	337.201	337.201
91.13	335.215	335.215
91.14	336.515	336.515
91.15	335.014	335.014
91.16	334.071	334.071
91.17	333.081	333.081
91.18	333.951	333.951
91.19	335.992	335.992
91.2	331.983	331.983
91.21	335.084	335.084
91.22	336.246	336.246
91.23	331.545	331.545
91.24	330.669	330.669
91.25	330.172	330.172
91.26	332.978	332.978
91.27	330.599	330.599
91.28	331.788	331.788
91.29	326.753	326.753
91.3	330.835	330.835
91.31	329.723	329.723
91.32	329.148	329.148
91.33	332.602	332.602
91.34	331.478	331.478
91.35	330.056	330.056
91.36	328.081	328.081
91.37	329.064	329.064
91.38	330.833	330.833
91.39	327.052	327.052
91.4	329.141	329.141
91.41	331.866	331.866
91.42	325.888	325.888
91.43	328.79	328.79
91.44	330.825	330.825
91.45	331.461	331.461
91.46	334.597	334.597
91.47	331.141	331.141
91.48	327.198	327.198
91.49	327.973	327.973
91.5	329.229	329.229
91.51	329.08	329.08
91.52	330.944	330.944
91.53	329.061	329.061
91.54	330.422	330.422
91.55	334.94	334.94
91.56	334.018	334.018
91.57	332.946	332.946
91.58	334.739	334.739
91.59	331.121	331.121
91.6	332.554	332.554
91.61	331.464	331.464
91.62	334.026	334.026
91.63	333.015	333.015
91.64	331.876	331.876
91.65	336.602	336.602
91.66	331.993	331.993
91.67	330.957	330.957
91.68	330.069	330.069
91.69	336.444	336.444
91.7	330.694	330.694
91.71	331.686	331.686
91.72	333.65	333.65
91.73	334.315	334.315
91.74	330.367	330.367
91.75	335.129	335.129
91.76	333.244	333.244
91.77	335.319	335.319
91.78	334.07	334.07
91.79	334.784	334.784
91.8	335.79	335.79
91.81	327.924	327.924
91.82	331.838	331.838
91.83	329.168	329.168
91.84	333.427	333.427
91.85	332.923	332.923
91.86	332.241	332.241
91.87	332.635	332.635
91.88	332.657	332.657
91.89	332.774	332.774
91.9	335.591	335.591
91.91	330.826	330.826
91.92	334.581	334.581
91.93	333.186	333.186
91.94	333.553	333.553
91.95	334.276	334.276
91.96	325.31	325.31
91.97	331.116	331.116
91.98	328.225	328.225
91.99	332.541	332.541
92.0	332.586	332.586
92.01	326.412	326.412
92.02	330.103	330.103
92.03	333.533	333.533
92.04	332.124	332.124
92.05	332.789	332.789
92.06	334.449	334.449
92.07	338.862	338.862
92.08	334.601	334.601
92.09	337.02	337.02
92.1	334.133	334.133
92.11	334.569	334.569
92.12	334.1	334.1
92.13	333.071	333.071
92.14	332.55	332.55
92.15	335.668	335.668
92.16	333.865	333.865
92.17	329.383	329.383
92.18	330.858	330.858
92.19	333.916	333.916
92.2	334.655	334.655
92.21	336.358	336.358
92.22	325.941	325.941
92.23	332.92	332.92
92.24	332.922	332.922
92.25	332.98	332.98
92.26	332.46	332.46
92.27	335.864	335.864
92.28	334.765	334.765
92.29	335.274	335.274
92.3	335.113	335.113
92.31	332.59	332.59
92.32	334.976	334.976
92.33	330.835	330.835
92.34	332.16	332.16
92.35	331.552	331.552
92.36	335.613	335.613
92.37	334.316	334.316
92.38	333.897	333.897
92.39	331.129	331.129
92.4	330.51	330.51
92.41	334.827	334.827
92.42	332.913	332.913
92.43	331.727	331.727
92.44	327.58	327.58
92.45	327.408	327.408
92.46	334.782	334.782
92.47	330.99	330.99
92.48	328.611	328.611
92.49	331.336	331.336
92.5	327.622	327.622
92.51	332.42	332.42
92.52	325.336	325.336
92.53	327.309	327.309
92.54	329.995	329.995
92.55	327.841	327.841
92.56	328.484	328.484
92.57	328.058	328.058
92.58	328.618	328.618
92.59	332.237	332.237
92.6	330.262	330.262
92.61	329.615	329.615
92.62	330.352	330.352
92.63	327.888	327.888
92.64	329.146	329.146
92.65	331.608	331.608
92.66	332.594	332.594
92.67	331.343	331.343
92.68	333.429	333.429
92.69	330.71	330.71
92.7	330.54	330.54
92.71	327.756	327.756
92.72	328.562	328.562
92.73	330.432	330.432
92.74	328.484	328.484
92.75	334.088	334.088
92.76	331.808	331.808
92.77	330.962	330.962
92.78	335.147	335.147
92.79	332.823	332.823
92.8	334.095	334.095
92.81	334.996	334.996
92.82	332.173	332.173
92.83	337.25	337.25
92.84	326.983	326.983
92.85	328.711	328.711
92.86	331.605	331.605
92.87	331.338	331.338
92.88	332.71	332.71
92.89	333.544	333.544
92.9	331.997	331.997
92.91	332.943	332.943
92.92	334.354	334.354
92.93	335.737	335.737
92.94	334.47	334.47
92.95	332.976	332.976
92.96	336.596	336.596
92.97	333.503	333.503
92.98	333.188	333.188
92.99	337.979	337.979
93.0	333.678	333.678
93.01	334.056	334.056
93.02	334.659	334.659
93.03	332.678	332.678
93.04	334.866	334.866
93.05	329.384	329.384
93.06	331.968	331.968
93.07	337.349	337.349
93.08	333.874	333.874
93.09	335.625	335.625
93.1	336.089	336.089
93.11	336.103	336.103
93.12	332.921	332.921
93.13	335.844	335.844
93.14	327.311	327.311
93.15	332.466	332.466
93.16	331.633	331.633
93.17	327.457	327.457
93.18	331.643	331.643
93.19	333.211	333.211
93.2	329.925	329.925
93.21	336.277	336.277
93.22	333.126	333.126
93.23	334.192	334.192
93.24	334.986	334.986
93.25	333.797	333.797
93.26	335.615	335.615
93.27	335.845	335.845
93.28	336.976	336.976
93.29	332.763	332.763
93.3	334.026	334.026
93.31	335.681	335.681
93.32	335.449	335.449
93.33	336.25	336.25
93.34	339.151	339.151
93.35	338.324	338.324
93.36	334.493	334.493
93.37	332.124	332.124
93.38	334.462	334.462
93.39	333.453	333.453
93.4	332.296	332.296
93.41	332.525	332.525
93.42	335.832	335.832
93.43	333.958	333.958
93.44	335.847	335.847
93.45	335.731	335.731
93.46	334.85	334.85
93.47	334.895	334.895
93.48	337.987	337.987
93.49	332.956	332.956
93.5	333.859	333.859
93.51	332.531	332.531
93.52	334.593	334.593
93.53	337.902	337.902
93.54	336.829	336.829
93.55	332.373	332.373
93.56	339.083	339.083
93.57	335.889	335.889
93.58	336.77	336.77
93.59	338.907	338.907
93.6	335.418	335.418
93.61	328.774	328.774
93.62	336.821	336.821
93.63	335.294	335.294
93.64	337.092	337.092
93.65	336.277	336.277
93.66	336.784	336.784
93.67	338.061	338.061
93.68	335.462	335.462
93.69	333.442	333.442
93.7	337.379	337.379
93.71	336.298	336.298
93.72	334.232	334.232
93.73	336.99	336.99
93.74	333.318	333.318
93.75	328.823	328.823
93.76	334.257	334.257
93.77	337.696	337.696
93.78	339.709	339.709
93.79	338.165	338.165
93.8	337.385	337.385
93.81	333.084	333.084
93.82	334.742	334.742
93.83	335.938	335.938
93.84	334.017	334.017
93.85	332.097	332.097
93.86	336.838	336.838
93.87	337.152	337.152
93.88	340.204	340.204
93.89	339.245	339.245
93.9	337.425	337.425
93.91	335.186	335.186
93.92	336.651	336.651
93.93	337.446	337.446
93.94	339.177	339.177
93.95	333.968	333.968
93.96	329.691	329.691
93.97	330.663	330.663
93.98	336.196	336.196
93.99	330.171	330.171
94.0	330.358	330.358
94.01	332.62	332.62
94.02	331.144	331.144
94.03	333.975	333.975
94.04	336.197	336.197
94.05	332.617	332.617
94.06	333.374	333.374
94.07	334.039	334.039
94.08	333.275	333.275
94.09	336.247	336.247
94.1	335.751	335.751
94.11	338.971	338.971
94.12	338.374	338.374
94.13	333.225	333.225
94.14	334.127	334.127
94.15	335.782	335.782
94.16	333.661	333.661
94.17	336.162	336.162
94.18	334.562	334.562
94.19	336.812	336.812
94.2	334.064	334.064
94.21	335.174	335.174
94.22	336.284	336.284
94.23	331.029	331.029
94.24	332.65	332.65
94.25	330.307	330.307
94.26	338.368	338.368
94.27	334.229	334.229
94.28	333.901	333.901
94.29	338.545	338.545
94.3	339.139	339.139
94.31	336.93	336.93
94.32	336.247	336.247
94.33	337.22	337.22
94.34	337.688	337.688
94.35	334.269	334.269
94.36	335.187	335.187
94.37	334.991	334.991
94.38	330.737	330.737
94.39	334.035	334.035
94.4	334.701	334.701
94.41	334.744	334.744
94.42	335.686	335.686
94.43	333.584	333.584
94.44	334.723	334.723
94.45	334.545	334.545
94.46	331.995	331.995
94.47	332.987	332.987
94.48	331.985	331.985
94.49	334.633	334.633
94.5	334.498	334.498
94.51	335.314	335.314
94.52	336.918	336.918
94.53	333.239	333.239
94.54	333.891	333.891
94.55	332.073	332.073
94.56	336.875	336.875
94.57	333.378	333.378
94.58	333.801	333.801
94.59	336.624	336.624
94.6	333.998	333.998
94.61	337.176	337.176
94.62	335.641	335.641
94.63	335.081	335.081
94.64	336.637	336.637
94.65	338.647	338.647
94.66	337.745	337.745
94.67	341.543	341.543
94.68	338.503	338.503
94.69	339.553	339.553
94.7	339.12	339.12
94.71	343.715	343.715
94.72	340.395	340.395
94.73	340.573	340.573
94.74	337.801	337.801
94.75	338.341	338.341
94.76	335.056	335.056
94.77	332.747	332.747
94.78	335.173	335.173
94.79	334.903	334.903
94.8	335.783	335.783
94.81	335.122	335.122
94.82	338.081	338.081
94.83	338.524	338.524
94.84	340.98	340.98
94.85	339.121	339.121
94.86	343.286	343.286
94.87	340.177	340.177
94.88	341.097	341.097
94.89	336.692	336.692
94.9	338.767	338.767
94.91	342.741	342.741
94.92	346.705	346.705
94.93	341.515	341.515
94.94	341.849	341.849
94.95	342.657	342.657
94.96	338.73	338.73
94.97	339.854	339.854
94.98	335.808	335.808
94.99	340.742	340.742
95.0	338.121	338.121
95.01	336.341	336.341
95.02	336.808	336.808
95.03	343.848	343.848
95.04	342.944	342.944
95.05	339.461	339.461
95.06	338.035	338.035
95.07	339.36	339.36
95.08	338.884	338.884
95.09	338.133	338.133
95.1	336.674	336.674
95.11	338.33	338.33
95.12	340.716	340.716
95.13	338.091	338.091
95.14	340.09	340.09
95.15	337.97	337.97
95.16	341.429	341.429
95.17	343.905	343.905
95.18	343.086	343.086
95.19	340.484	340.484
95.2	339.713	339.713
95.21	340.019	340.019
95.22	342.31	342.31
95.23	342.566	342.566
95.24	344.919	344.919
95.25	339.268	339.268
95.26	342.037	342.037
95.27	335.7	335.7
95.28	338.992	338.992
95.29	341.009	341.009
95.3	339.437	339.437
95.31	338.439	338.439
95.32	340.013	340.013
95.33	340.638	340.638
95.34	342.9	342.9
95.35	334.808	334.808
95.36	339.293	339.293
95.37	338.736	338.736
95.38	339.599	339.599
95.39	338.067	338.067
95.4	335.648	335.648
95.41	341.947	341.947
95.42	336.637	336.637
95.43	336.735	336.735
95.44	340.449	340.449
95.45	341.573	341.573
95.46	333.967	333.967
95.47	334.987	334.987
95.48	337.897	337.897
95.49	337.286	337.286
95.5	341.256	341.256
95.51	333.578	333.578
95.52	338.318	338.318
95.53	336.87	336.87
95.54	336.168	336.168
95.55	340.256	340.256
95.56	336.166	336.166
95.57	341.857	341.857
95.58	336.899	336.899
95.59	334.207	334.207
95.6	334.162	334.162
95.61	337.576	337.576
95.62	335.086	335.086
95.63	332.788	332.788
95.64	334.851	334.851
95.65	338.978	338.978
95.66	334.728	334.728
95.67	336.724	336.724
95.68	337.12	337.12
95.69	335.726	335.726
95.7	331.081	331.081
95.71	335.177	335.177
95.72	331.356	331.356
95.73	330.341	330.341
95.74	336.859	336.859
95.75	334.295	334.295
95.76	340.27	340.27
95.77	339.453	339.453
95.78	332.345	332.345
95.79	329.399	329.399
95.8	329.011	329.011
95.81	331.981	331.981
95.82	334.268	334.268
95.83	333.116	333.116
95.84	333.786	333.786
95.85	332.066	332.066
95.86	329.087	329.087
95.87	329.477	329.477
95.88	333.875	333.875
95.89	335.762	335.762
95.9	334.395	334.395
95.91	333.839	333.839
95.92	332.413	332.413
95.93	335.903	335.903
95.94	332.586	332.586
95.95	330.996	330.996
95.96	329.169	329.169
95.97	333.18	333.18
95.98	333.701	333.701
95.99	331.36	331.36
96.0	329.242	329.242
96.01	332.281	332.281
96.02	333.32	333.32
96.03	336.927	336.927
96.04	332.849	332.849
96.05	329.992	329.992
96.06	333.234	333.234
96.07	325.357	325.357
96.08	330.908	330.908
96.09	331.645	331.645
96.1	334.287	334.287
96.11	330.884	330.884
96.12	331.621	331.621
96.13	329.238	329.238
96.14	330.858	330.858
96.15	330.844	330.844
96.16	332.345	332.345
96.17	335.28	335.28
96.18	334.642	334.642
96.19	333.894	333.894
96.2	333.834	333.834
96.21	337.601	337.601
96.22	334.725	334.725
96.23	332.358	332.358
96.24	335.623	335.623
96.25	333.55	333.55
96.26	330.81	330.81
96.27	329.264	329.264
96.28	329.795	329.795
96.29	330.72	330.72
96.3	331.834	331.834
96.31	332.681	332.681
96.32	332.518	332.518
96.33	333.716	333.716
96.34	333.595	333.595
96.35	336.268	336.268
96.36	332.471	332.471
96.37	328.754	328.754
96.38	331.915	331.915
96.39	332.594	332.594
96.4	329.404	329.404
96.41	334.575	334.575
96.42	333.918	333.918
96.43	335.487	335.487
96.44	334.817	334.817
96.45	332.243	332.243
96.46	328.285	328.285
96.47	333.432	333.432
96.48	330.897	330.897
96.49	332.016	332.016
96.5	331.828	331.828
96.51	335.297	335.297
96.52	332.509	332.509
96.53	330.98	330.98
96.54	329.235	329.235
96.55	333.12	333.12
96.56	334.047	334.047
96.57	332.544	332.544
96.58	333.959	333.959
96.59	335.67	335.67
96.6	336.656	336.656
96.61	334.889	334.889
96.62	337.225	337.225
96.63	337.537	337.537
96.64	337.577	337.577
96.65	339.175	339.175
96.66	335.245	335.245
96.67	337.417	337.417
96.68	335.686	335.686
96.69	338.233	338.233
96.7	334.778	334.778
96.71	339.366	339.366
96.72	339.093	339.093
96.73	336.876	336.876
96.74	339.455	339.455
96.75	339.4	339.4
96.76	338.117	338.117
96.77	337.432	337.432
96.78	338.262	338.262
96.79	337.247	337.247
96.8	335.401	335.401
96.81	336.39	336.39
96.82	335.493	335.493
96.83	333.698	333.698
96.84	331.691	331.691
96.85	336.115	336.115
96.86	332.819	332.819
96.87	334.68	334.68
96.88	335.722	335.722
96.89	335.836	335.836
96.9	336.277	336.277
96.91	334.303	334.303
96.92	333.569	333.569
96.93	330.804	330.804
96.94	331.305	331.305
96.95	336.545	336.545
96.96	333.039	333.039
96.97	333.9	333.9
96.98	330.3	330.3
96.99	332.698	332.698
97.0	336.061	336.061
97.01	331.795	331.795
97.02	329.331	329.331
97.03	332.904	332.904
97.04	336.457	336.457
97.05	333.839	333.839
97.06	334.298	334.298
97.07	332.445	332.445
97.08	335.783	335.783
97.09	332.792	332.792
97.1	332.98	332.98
97.11	334.15	334.15
97.12	332.228	332.228
97.13	333.592	333.592
97.14	331.767	331.767
97.15	329.936	329.936
97.16	334.338	334.338
97.17	331.905	331.905
97.18	336.064	336.064
97.19	334.476	334.476
97.2	331.388	331.388
97.21	334.882	334.882
97.22	337.617	337.617
97.23	336.653	336.653
97.24	334.453	334.453
97.25	335.786	335.786
97.26	337.28	337.28
97.27	337.007	337.007
97.28	330.557	330.557
97.29	335.158	335.158
97.3	336.353	336.353
97.31	335.153	335.153
97.32	336.729	336.729
97.33	327.984	327.984
97.34	330.861	330.861
97.35	328.02	328.02
97.36	334.741	334.741
97.37	335.587	335.587
97.38	332.456	332.456
97.39	333.32	333.32
97.4	335.122	335.122
97.41	333.71	333.71
97.42	333.676	333.676
97.43	330.732	330.732
97.44	332.158	332.158
97.45	331.835	331.835
97.46	333.352	333.352
97.47	335.182	335.182
97.48	333.277	333.277
97.49	338.592	338.592
97.5	336.803	336.803
97.51	337.909	337.909
97.52	333.933	333.933
97.53	334.269	334.269
97.54	339.177	339.177
97.55	339.808	339.808
97.56	333.019	333.019
97.57	333.322	333.322
97.58	333.178	333.178
97.59	330.946	330.946
97.6	333.331	333.331
97.61	332.882	332.882
97.62	332.553	332.553
97.63	335.33	335.33
97.64	333.72	333.72
97.65	328.792	328.792
97.66	330.274	330.274
97.67	332.894	332.894
97.68	335.321	335.321
97.69	333.417	333.417
97.7	331.669	331.669
97.71	335.957	335.957
97.72	335.168	335.168
97.73	338.854	338.854
97.74	338.46	338.46
97.75	336.786	336.786
97.76	333.469	333.469
97.77	340.654	340.654
97.78	338.754	338.754
97.79	342.797	342.797
97.8	333.382	333.382
97.81	338.026	338.026
97.82	336.297	336.297
97.83	334.809	334.809
97.84	337.482	337.482
97.85	340.545	340.545
97.86	337.792	337.792
97.87	338.179	338.179
97.88	334.525	334.525
97.89	335.335	335.335
97.9	333.658	333.658
97.91	334.413	334.413
97.92	337.314	337.314
97.93	337.38	337.38
97.94	339.266	339.266
97.95	335.055	335.055
97.96	342.032	342.032
97.97	340.597	340.597
97.98	340.306	340.306
97.99	335.42	335.42
98.0	336.1	336.1
98.01	343.614	343.614
98.02	337.981	337.981
98.03	333.986	333.986
98.04	343.981	343.981
98.05	337.856	337.856
98.06	335.775	335.775
98.07	339.262	339.262
98.08	337.651	337.651
98.09	336.919	336.919
98.1	336.656	336.656
98.11	334.709	334.709
98.12	336.724	336.724
98.13	340.723	340.723
98.14	338.18	338.18
98.15	340.547	340.547
98.16	339.237	339.237
98.17	336.94	336.94
98.18	344.878	344.878
98.19	338.725	338.725
98.2	343.148	343.148
98.21	338.252	338.252
98.22	340.794	340.794
98.23	339.159	339.159
98.24	345.985	345.985
98.25	344.774	344.774
98.26	344.845	344.845
98.27	340.731	340.731
98.28	337.375	337.375
98.29	340.867	340.867
98.3	340.072	340.072
98.31	342.293	342.293
98.32	341.929	341.929
98.33	339.891	339.891
98.34	341.483	341.483
98.35	344.179	344.179
98.36	344.049	344.049
98.37	341.775	341.775
98.38	339.224	339.224
98.39	343.923	343.923
98.4	342.974	342.974
98.41	336.705	336.705
98.42	342.74	342.74
98.43	339.203	339.203
98.44	337.96	337.96
98.45	335.73	335.73
98.46	340.592	340.592
98.47	339.09	339.09
98.48	343.28	343.28
98.49	340.557	340.557
98.5	339.911	339.911
98.51	337.577	337.577
98.52	338.455	338.455
98.53	339.544	339.544
98.54	340.85	340.85
98.55	340.243	340.243
98.56	338.831	338.831
98.57	338.055	338.055
98.58	334.275	334.275
98.59	337.644	337.644
98.6	337.826	337.826
98.61	336.816	336.816
98.62	335.427	335.427
98.63	337.432	337.432
98.64	336.484	336.484
98.65	335.633	335.633
98.66	334.967	334.967
98.67	337.719	337.719
98.68	338.75	338.75
98.69	336.514	336.514
98.7	340.656	340.656
98.71	339.806	339.806
98.72	337.817	337.817
98.73	339.204	339.204
98.74	339.594	339.594
98.75	341.383	341.383
98.76	338.369	338.369
98.77	340.069	340.069
98.78	337.821	337.821
98.79	339.574	339.574
98.8	341.73	341.73
98.81	337.421	337.421
98.82	335.911	335.911
98.83	338.515	338.515
98.84	343.981	343.981
98.85	338.202	338.202
98.86	338.426	338.426
98.87	341.328	341.328
98.88	337.161	337.161
98.89	334.908	334.908
98.9	336.23	336.23
98.91	336.151	336.151
98.92	339.145	339.145
98.93	342.218	342.218
98.94	340.999	340.999
98.95	344.286	344.286
98.96	344.093	344.093
98.97	337.218	337.218
98.98	338.846	338.846
98.99	341.204	341.204
99.0	336.256	336.256
99.01	342.115	342.115
99.02	343.542	343.542
99.03	345.372	345.372
99.04	341.293	341.293
99.05	343.451	343.451
99.06	338.45	338.45
99.07	339.893	339.893
99.08	339.008	339.008
99.09	338.624	338.624
99.1	340.697	340.697
99.11	340.518	340.518
99.12	344.761	344.761
99.13	341.656	341.656
99.14	340.297	340.297
99.15	345.557	345.557
99.16	340.548	340.548
99.17	340.927	340.927
99.18	342.436	342.436
99.19	342.105	342.105
99.2	344.927	344.927
99.21	343.111	343.111
99.22	341.886	341.886
99.23	344.519	344.519
99.24	339.96	339.96
99.25	339.012	339.012
99.26	337.779	337.779
99.27	335.441	335.441
99.28	335.345	335.345
99.29	335.228	335.228
99.3	337.908	337.908
99.31	340.471	340.471
99.32	338.966	338.966
99.33	340.121	340.121
99.34	340.727	340.727
99.35	340.572	340.572
99.36	342.292	342.292
