frame	time_ns	protein_backbone_rmsd_nm	ligand_heavy_rmsd_after_protein_fit_nm	protein_ligand_min_heavy_distance_nm	protein_ligand_heavy_contact_pairs_le_0_40_nm	pocket_occupied_le_0_50_nm	pocket_occupied_le_0_40_nm	pocket_ligand_heavy_contact_pairs_le_0_40_nm	pocket_ligand_com_distance_nm	protein_radius_of_gyration_nm
1046	10.46	0.16622192621637177	0.3950227760132919	0.29796996666336256	71	1	1	71	0.3612716673997716	2.751260407882728
1047	10.47	0.16576540770011744	0.37222770630970886	0.2965452202712436	61	1	1	61	0.3557207843038842	2.742230774593559
1048	10.48	0.16751340996615746	0.4087992462992836	0.30925854206353237	72	1	1	72	0.3633619668222363	2.741851849079249
1049	10.49	0.16975682946082032	0.3843981508628219	0.2830094080800788	76	1	1	76	0.36743834032441186	2.7371996882860583
1050	10.5	0.17486384819589634	0.3497467750110072	0.2896892823378817	80	1	1	80	0.3224653595517371	2.73404085736742
1051	10.51	0.17291715031047541	0.3499334832654707	0.28358038672018376	70	1	1	70	0.3538680200490311	2.7372164532931924
1052	10.52	0.16910256564118226	0.35395357111998	0.3143588134790664	63	1	1	63	0.3428269172366899	2.735164667331282
1053	10.53	0.1758161009504759	0.3605070570084068	0.2917978816879616	67	1	1	67	0.3457323314225447	2.732269542075822
1054	10.54	0.16738448303895387	0.353594134757783	0.2915700984812785	79	1	1	79	0.320173553212561	2.73532999879103
1055	10.55	0.16666702761209828	0.4003087455657375	0.2895113944468089	64	1	1	64	0.3804646924678352	2.7354541253972458
1056	10.56	0.16307868049258356	0.3734540958120559	0.3017767240225877	74	1	1	74	0.35708225362861057	2.7399511441998863
1057	10.57	0.1614670330220443	0.37349951280124305	0.30245349428411483	86	1	1	86	0.35221803202013824	2.739133530376553
1058	10.58	0.1621509399105402	0.36776794334424573	0.26314744649906274	84	1	1	84	0.3500090730608164	2.737303256727237
1059	10.59	0.16681969545727798	0.36820775772281145	0.2977079509470526	79	1	1	79	0.3609776110626279	2.727695456472163
1060	10.6	0.16995537503075983	0.367484194077736	0.2897481077813356	72	1	1	72	0.3467828256991644	2.732679965768918
1061	10.61	0.16474127699000082	0.34971137549971854	0.2900124276572878	72	1	1	72	0.3366209160458523	2.7300024070932447
1062	10.62	0.1651550381349454	0.37024277224804136	0.30082722713672727	78	1	1	78	0.33949255931520717	2.731993447888791
1063	10.63	0.15490929302534412	0.3726708944318375	0.2868165752526216	81	1	1	81	0.35454791849008144	2.7368628869279457
1064	10.64	0.15304388966126475	0.3755007705017358	0.2756558174065823	76	1	1	76	0.3582733032804374	2.7378257920894327
1065	10.65	0.17182783818369746	0.3810023022174209	0.30019010583964184	80	1	1	80	0.355506960571916	2.726389248993354
1066	10.66	0.1633602428134396	0.419481603707056	0.3109402614079025	67	1	1	67	0.3775831618468821	2.732592643765688
1067	10.67	0.16448473791476395	0.3889661835998165	0.31979086035928395	75	1	1	75	0.34562558692145096	2.738469463313028
1068	10.68	0.16008940152776455	0.37941730125828743	0.29311057193045953	68	1	1	68	0.33911556567176504	2.7420344028822825
1069	10.69	0.16702183409010374	0.3886632677363868	0.27180151116838946	73	1	1	73	0.3607143944789872	2.730464932898399
1070	10.7	0.17578608528851244	0.4022768288113414	0.2867823602257528	79	1	1	79	0.35408005176613655	2.7410125075493936
1071	10.71	0.17230706710646243	0.40239346381115737	0.29297261904860045	75	1	1	75	0.35440588853852606	2.7410002360906676
1072	10.72	0.1878339819593877	0.38374285322555035	0.2859283669792677	69	1	1	68	0.34326519350126267	2.7335130589179846
1073	10.73	0.17920606324313487	0.39489275046203715	0.28010537954295356	67	1	1	67	0.3529774794427222	2.7346575659264176
1074	10.74	0.17491841484030973	0.3801798292667554	0.30026834482930553	61	1	1	61	0.34571832047853535	2.7322998331572936
1075	10.75	0.16935151832055445	0.3842645492006266	0.29941393296995156	78	1	1	78	0.3437712812571365	2.7318711555060755
1076	10.76	0.1726306085150549	0.39693362649277864	0.31107770940419943	77	1	1	77	0.3542207945124258	2.736383203612283
1077	10.77	0.17148260151568795	0.3741883599196213	0.3020281057906853	66	1	1	66	0.35185032181717907	2.7307889962331786
1078	10.78	0.1650879182601836	0.36556491267452845	0.3067019553104803	54	1	1	54	0.3543659081100018	2.729608273218468
1079	10.79	0.17598916443490847	0.4006740871066383	0.2666025011585159	74	1	1	74	0.3558858946739502	2.7343988894670295
1080	10.8	0.17049689867228773	0.3968077672910493	0.31669540336493157	63	1	1	63	0.3589191849384521	2.730964706581871
1081	10.81	0.1711901173233336	0.41479932194627744	0.29898867000688517	70	1	1	70	0.360764222672079	2.7384322779556216
1082	10.82	0.16643877502475632	0.398626489768237	0.3134374796267934	66	1	1	66	0.3567588683169377	2.734496344066714
1083	10.83	0.1701623379606613	0.3731436002745824	0.3109502350351651	74	1	1	74	0.34742882808899767	2.740998297793736
1084	10.84	0.17976802605162973	0.39259003298626566	0.27458698956007377	81	1	1	81	0.3305342720390626	2.7385418864893554
1085	10.85	0.18245729399649419	0.40400278196077444	0.31311481690057735	85	1	1	85	0.36110301457276284	2.741661569489853
1086	10.86	0.19074473160789268	0.39948676447692516	0.2836645253101858	81	1	1	81	0.3538530734478411	2.737669757412411
1087	10.87	0.18686251055669056	0.41612974711315065	0.29983011457238806	61	1	1	61	0.36270115896373556	2.738562538353544
1088	10.88	0.184581933375496	0.37640846474718137	0.29340713522268513	65	1	1	65	0.340445428156899	2.7332334887934806
1089	10.89	0.1847704031012457	0.3737023246615735	0.30206080529768853	82	1	1	82	0.3318854667162152	2.7273360244008966
1090	10.9	0.1849234317321353	0.4082995476686354	0.2970535804138207	94	1	1	94	0.3536281435464396	2.735008779222724
1091	10.91	0.18442209582020982	0.4271711705667064	0.2913503156810356	83	1	1	83	0.3751979794237762	2.735430917522123
1092	10.92	0.1804727971369512	0.35267289132774315	0.3147078286737323	83	1	1	83	0.3348773493394662	2.734425793497836
1093	10.93	0.18107368733521995	0.391504007623955	0.2843206978863073	73	1	1	73	0.35281380751703284	2.731881686030461
1094	10.94	0.18682147757597847	0.40852936466729384	0.28840395332575963	75	1	1	75	0.35062220150421636	2.741388300016815
1095	10.95	0.19521161733542253	0.4191626970397273	0.29882598865944937	71	1	1	70	0.3655336974668519	2.735926425981788
1096	10.96	0.1861687525357428	0.37379911208747224	0.28360736696640726	86	1	1	86	0.33218286589404905	2.740640326582189
1097	10.97	0.1919002169837323	0.4050503051168848	0.3246044405337444	72	1	1	72	0.3685403311163454	2.7442392072527824
1098	10.98	0.19228103379263078	0.39660295730480216	0.30717464751211937	73	1	1	73	0.3588419467516723	2.7398631875938912
1099	10.99	0.19305918115107332	0.3690854988028443	0.29473021531977656	80	1	1	80	0.34645782018924726	2.737136753957137
1100	11.0	0.19519674690139935	0.39598223080145784	0.3098812735580848	69	1	1	69	0.34016159841286403	2.7339099725099865
1101	11.01	0.19115729344166293	0.3972194574591793	0.28895259089215175	86	1	1	86	0.3585100962148736	2.730940438875093
1102	11.02	0.19238747188632893	0.39380617419664204	0.28859828482051	65	1	1	65	0.3468748983017966	2.7372246168731995
1103	11.03	0.19587803600644965	0.37329392777188275	0.28549322233137864	53	1	1	53	0.347651829020986	2.734142656443722
1104	11.04	0.18454257523284437	0.3714288404051055	0.3024137163928903	74	1	1	74	0.35032939245460104	2.7317268662463405
1105	11.05	0.1799353771499948	0.3746434166164901	0.2885447362143518	70	1	1	70	0.31474936622339666	2.7287619036203643
1106	11.06	0.1743476723442697	0.398502714417555	0.30171833002947246	79	1	1	79	0.3688070874668908	2.7252545562661723
1107	11.07	0.18579088286653056	0.43345063795002636	0.2823015984233523	73	1	1	73	0.40935828696249255	2.7256012344853393
1108	11.08	0.18428205480782678	0.3987894973427264	0.29214506588134104	68	1	1	68	0.37180584627000346	2.722004358375637
1109	11.09	0.18406170054071863	0.3955526563056643	0.2933419683521212	53	1	1	53	0.39293683495482806	2.727825851202263
1110	11.1	0.17739230443736984	0.4058684481325018	0.28468163713567457	69	1	1	69	0.38265364073109615	2.724230632257097
1111	11.11	0.1742866178347588	0.37955971744255224	0.3127521175105932	59	1	1	59	0.36752620481312154	2.7302975024671854
1112	11.12	0.18847837936288472	0.3817541041938509	0.2916330135763575	76	1	1	76	0.3524198588179945	2.734458689201066
1113	11.13	0.17873318390817905	0.35860015064954986	0.298424159149465	57	1	1	57	0.36904839318819777	2.7243207082448695
1114	11.14	0.17407112623186297	0.40921905349129933	0.30584348318699695	67	1	1	66	0.38258270070640676	2.723361886794714
1115	11.15	0.18439456298813606	0.3623459274364513	0.31372919269154736	68	1	1	68	0.3332050836709319	2.724521385780677
1116	11.16	0.17839563092099195	0.3774029567827498	0.31666621650443194	65	1	1	65	0.37028022650354137	2.728512214927842
1117	11.17	0.18514026026827018	0.39590957114749387	0.29969283763707366	60	1	1	60	0.4004706359395923	2.721914062061616
1118	11.18	0.1858377397258839	0.4038342757705471	0.3061655149334602	79	1	1	79	0.3739682188166764	2.729963583554407
1119	11.19	0.19024280538758398	0.39883882984780383	0.3231966928442039	64	1	1	64	0.37957418644763763	2.719085640078171
1120	11.2	0.18033604414146132	0.3883093498792932	0.2862413647457565	68	1	1	68	0.3617639280811471	2.72293003211821
1121	11.21	0.17344001895171385	0.40755538497758137	0.2940034203923625	76	1	1	76	0.37347685770891637	2.72211415762295
1122	11.22	0.1740348252579202	0.4161372656854162	0.31681445673570285	65	1	1	64	0.4097055707208711	2.7294927920918464
1123	11.23	0.17571137325851294	0.42104512551337975	0.28845814656137125	75	1	1	75	0.4039882049872463	2.7196518285434754
1124	11.24	0.17690679781576293	0.40110433724836614	0.3016789540481426	52	1	1	52	0.39391971391229913	2.7179688138658813
1125	11.25	0.1755496945409382	0.3889427988053157	0.3105055733095809	84	1	1	84	0.3755086250843698	2.7270780453141743
1126	11.26	0.1834883110017029	0.3942461559497846	0.2935627479509634	80	1	1	80	0.37321793252519203	2.725686919978738
1127	11.27	0.18811241691811778	0.4057219491071571	0.3073451614693297	76	1	1	76	0.38881876177439195	2.7249696690766196
1128	11.28	0.18302125544246386	0.41508931237272834	0.3041733369833889	76	1	1	75	0.40112631836103363	2.7287673921630367
1129	11.29	0.19433991642777834	0.3977040638892373	0.29757203628740386	74	1	1	74	0.37882759124077914	2.727223525830383
1130	11.3	0.17836470570251936	0.4190309793375121	0.3152570278631094	77	1	1	77	0.38265185229320725	2.728165745802952
1131	11.31	0.1766706648819905	0.42274667863350696	0.30767071790387834	63	1	1	63	0.40498620926794066	2.729705372452793
1132	11.32	0.1727153630490331	0.44036369304273393	0.3211355037017142	68	1	1	68	0.41279877612366417	2.729488821966599
1133	11.33	0.1747352106573557	0.36172326775125613	0.26053885656093845	66	1	1	66	0.3583690812693762	2.7255998674264257
1134	11.34	0.1899310556381786	0.4009712002067108	0.30030341923061116	68	1	1	68	0.36251135966247894	2.7231851779868785
1135	11.35	0.18441972389232622	0.41947063977616006	0.2806046594561167	67	1	1	67	0.37483614692264916	2.716083446387027
1136	11.36	0.18845675666357897	0.41375367706023686	0.31275161001353824	82	1	1	82	0.3707773180818222	2.7244098653438504
1137	11.37	0.17938013680165962	0.3770869316641204	0.2966041099720804	80	1	1	79	0.3367163473620872	2.7294588303426837
1138	11.38	0.18565074362229742	0.37605212445675057	0.31411711101930007	71	1	1	71	0.36403351620789004	2.7226573176656794
1139	11.39	0.18119828626775386	0.40442795139385446	0.30400706625367424	76	1	1	76	0.3537681733849374	2.7302649203094473
1140	11.4	0.1822193608841375	0.37151428548149423	0.3202407940998465	55	1	1	55	0.3388402953684035	2.72798522649184
1141	11.41	0.1875650957910147	0.4134636729911766	0.30697327242591677	75	1	1	75	0.3746545552120525	2.730781180362859
1142	11.42	0.18258500808922334	0.33521164134346076	0.2955264805334528	84	1	1	83	0.3332374202071964	2.728497966391529
1143	11.43	0.17825660116933492	0.37391906102654415	0.29687726508090584	65	1	1	65	0.3263630266635712	2.7294563856500336
1144	11.44	0.18495545987467552	0.3588264241338356	0.29898016187118526	79	1	1	79	0.3440730327567332	2.7319635604150405
1145	11.45	0.17806952406923152	0.3900831377006841	0.32316503345854697	60	1	1	60	0.3628430107980368	2.730604707638227
1146	11.46	0.18246786136364607	0.38890428412240935	0.3020416061173804	76	1	1	76	0.34809932324452453	2.7381861068575906
1147	11.47	0.17503837437450157	0.37615474689488654	0.2866514364169629	68	1	1	68	0.34951383626706745	2.7337167538328164
1148	11.48	0.17984361055903506	0.3608699125493363	0.30522260166374493	62	1	1	62	0.33794864175445627	2.7285467759222506
1149	11.49	0.16864790668410404	0.3565569569996797	0.288628028639845	65	1	1	65	0.31177799535704853	2.7356498436879884
1150	11.5	0.1692506021823676	0.3384164775098974	0.2994278913148961	70	1	1	70	0.3116971259314237	2.721693244239708
1151	11.51	0.16973853990070964	0.36189072121039934	0.3156325872366608	53	1	1	53	0.328305628704584	2.7302217519646863
1152	11.52	0.16672136124903839	0.35961106473276294	0.30232104728180215	60	1	1	60	0.33608903801367535	2.7256942087744394
1153	11.53	0.1683916191037709	0.31760231810548284	0.2979158908876626	62	1	1	62	0.3000994214230072	2.7328863626062696
1154	11.54	0.16891188040531352	0.3532127777016294	0.2975113212129578	63	1	1	63	0.3305887805398745	2.730565123662365
1155	11.55	0.1787997347132916	0.367719107780331	0.304238626137618	63	1	1	63	0.3182781769175744	2.727245140954083
1156	11.56	0.17871323511818166	0.3400914099965456	0.31277748986141446	70	1	1	70	0.3259317205010728	2.727771966596046
1157	11.57	0.1650908568309564	0.3373370450524419	0.31602048598093396	63	1	1	63	0.3017669815783828	2.7329660461683662
1158	11.58	0.17715328398068347	0.35374117758837686	0.3144341771179817	64	1	1	64	0.33529216538018985	2.727714511559789
1159	11.59	0.18274856719056104	0.32412909103936693	0.3196398159548994	64	1	1	64	0.30063895188424455	2.7330247635324545
1160	11.6	0.1878015920943656	0.343968007568946	0.2991071027634154	60	1	1	60	0.3158928625860896	2.7327135317671707
1161	11.61	0.17773881643254957	0.3798307591092687	0.2747519978717573	69	1	1	69	0.3543187467814451	2.7311076883246352
1162	11.62	0.17367209527074984	0.3609153334001341	0.2823715015933004	53	1	1	53	0.32095670974780305	2.732671864587166
1163	11.63	0.17424849759730773	0.401283327574885	0.2839520793027622	71	1	1	71	0.3545184511947078	2.7386094795260605
1164	11.64	0.17062689089125466	0.38217717228596987	0.2921506516907553	83	1	1	83	0.3446458727483009	2.735428351949701
1165	11.65	0.17882977185888133	0.39615375063205527	0.3069364263267754	59	1	1	59	0.3749084149855143	2.7452679038624366
1166	11.66	0.17390619503373594	0.3762750919605175	0.31176922182866756	73	1	1	73	0.34360375422340694	2.7397090470989465
1167	11.67	0.17067173732008248	0.3743698496796425	0.31062731485153927	47	1	1	47	0.3304909438720366	2.734732523011565
1168	11.68	0.1697196735096174	0.35064688516581644	0.29162102615969077	79	1	1	79	0.31605408920628036	2.734264192349459
1169	11.69	0.17730791535563803	0.36202392402544603	0.3151504719541379	78	1	1	78	0.3437791248725102	2.733397415794026
1170	11.7	0.16686897548322535	0.3480064313410759	0.2904670027965327	58	1	1	56	0.31103670082414603	2.7364799781980205
1171	11.71	0.1837966661487888	0.3591626522524162	0.2892835667923943	62	1	1	62	0.3627423354688096	2.738698162048784
1172	11.72	0.18499089825148446	0.3756683271227177	0.31866279205487397	62	1	1	61	0.36528510626102323	2.736410863819455
1173	11.73	0.1830023311685376	0.2764528731862838	0.2946628999902715	62	1	1	62	0.2611289420059127	2.7349709854277124
1174	11.74	0.1717130193128067	0.3719819979157518	0.30848493826439877	65	1	1	63	0.34286145752116387	2.735941406675105
1175	11.75	0.17106345004620693	0.35840291526371665	0.30591803612098406	69	1	1	69	0.33009517130860355	2.7330589171344597
1176	11.76	0.17465108951628558	0.335614074205172	0.3017298676340806	73	1	1	73	0.3019902257098628	2.7260170630166733
1177	11.77	0.16820792544705113	0.3599452965831168	0.2858287136157177	82	1	1	82	0.31989184611962795	2.7332540889823216
1178	11.78	0.17679180169354164	0.34509775373608487	0.3100626075416309	69	1	1	69	0.32009932640823213	2.7361158790710856
1179	11.79	0.17721653236996443	0.38756782183246324	0.27997511362770144	80	1	1	80	0.3535629703609782	2.7366386059766468
1180	11.8	0.17093653073764514	0.3979804758749553	0.30748998886994455	88	1	1	87	0.3469857402783107	2.7361368607917838
1181	11.81	0.18875773294683373	0.41929180268036	0.290079457543272	89	1	1	89	0.36862472275573155	2.735049619834913
1182	11.82	0.18936899342598296	0.3963591216260356	0.2961128275703691	86	1	1	86	0.37848583490849996	2.7267370501033903
1183	11.83	0.18942035903870744	0.4053943730859856	0.30638286081201205	86	1	1	86	0.3725553609893256	2.736180948324017
1184	11.84	0.19163574921479795	0.37377741820170385	0.28706952434060556	75	1	1	74	0.340103406397828	2.7317021110323667
1185	11.85	0.1969616813039805	0.4012773527280434	0.307390348528081	77	1	1	77	0.3688083288317596	2.7305244693981208
1186	11.86	0.1942970100444737	0.3845800382265725	0.299069885395514	69	1	1	69	0.3503320084328255	2.734974967634286
1187	11.87	0.19464919911015244	0.3977450276689678	0.30738363151666614	74	1	1	74	0.3813235094255082	2.727827122245709
1188	11.88	0.18831025578981497	0.36193959467621484	0.3043044608133109	76	1	1	76	0.3513352244548048	2.7299578628014096
1189	11.89	0.19087185164478732	0.3584048688916429	0.31270782880566617	76	1	1	76	0.33342863158377173	2.724064582775997
1190	11.9	0.19095964769609347	0.3917036707260015	0.2930020310790397	81	1	1	81	0.38159580482389105	2.7314522062592124
1191	11.91	0.19947859804284848	0.4112841474356874	0.3089558652892262	74	1	1	73	0.373400890098775	2.735094111517734
1192	11.92	0.18613274483381845	0.4004578307565689	0.32097706891882793	87	1	1	87	0.3773727169477273	2.727300002859338
1193	11.93	0.19307123149232494	0.3755598772805726	0.3078513424889111	87	1	1	87	0.350065023369738	2.729076610711536
1194	11.94	0.1859707857041874	0.40683255152788034	0.29725409020275123	75	1	1	75	0.37593867401624814	2.7287641626207444
1195	11.95	0.19289833597873576	0.3945006202366558	0.28797738702688186	87	1	1	87	0.3478737234592248	2.7303896610327603
1196	11.96	0.18652387409331078	0.3820461494055035	0.29958924080822225	78	1	1	78	0.35919313837357525	2.727993108967964
1197	11.97	0.1839665260216533	0.42242657347035983	0.32889506055073253	69	1	1	69	0.37905749934760674	2.738340575153157
1198	11.98	0.18936833383791732	0.4125701367336395	0.3029888445977281	69	1	1	69	0.382695061184275	2.7424336352377927
