"gene","distance","Z","FC","p.value","p.adj"
"ZFP36L2",6.34942804722931e-07,1.88843643385656,10.430688098566,0.00123938559030391,0.154923198787989
"PTMS",6.28170823438312e-07,1.88159195604348,10.2093776506326,0.00139728318077089,0.167673981692507
"CD34",6.16862116605913e-07,1.87002111210829,9.84509579984901,0.00170285122826993,0.196482834031146
"PF4",6.12863214744698e-07,1.86588634875101,9.71786489601272,0.00182485392009684,0.202761546677427
"RPL10A",6.06906567168153e-07,1.85968460938236,9.52987975472477,0.00202153364547429,0.216592890586531
"SPINK2",6.02023678863633e-07,1.8545621079529,9.37715065903514,0.0021970678777298,0.226635687964845
"ICAM3",6.00194195235937e-07,1.85263375191099,9.32024500031427,0.00226635687964845,0.226635687964845
"DCTN3",5.96880320725613e-07,1.84912802744865,9.21760869948503,0.00239698420625731,0.231966213508772
"UBC",5.93740518529155e-07,1.84579115868833,9.1208879806246,0.00252707267324772,0.236913063116974
"RPS18",5.84976687897534e-07,1.83639728026915,8.85361974530244,0.00292508225982775,0.262560758247917
"RPS9",5.83941598717588e-07,1.83527989322348,8.82231532479766,0.0029756885934764,0.262560758247917
"CDKN3",5.75042025651019e-07,1.82560264401037,8.55545118439816,0.00344489113157835,0.295276382706716
