frame	time_ns	whole_protein_backbone_rmsd_nm	chain_A_backbone_rmsd_global_fit_nm	chain_B_backbone_rmsd_global_fit_nm	chain_A_backbone_rmsd_self_fit_nm	chain_B_backbone_rmsd_self_fit_nm	interface_min_heavy_distance_nm	interface_heavy_atom_contact_pairs_le_0_40_nm	interface_heavy_atom_contact_pairs_le_0_50_nm	interface_residue_contact_pairs_le_0_40_nm	interface_residue_contact_pairs_le_0_50_nm	chain_A_B_com_distance_nm	protein_radius_of_gyration_nm	interface_hydrogen_bond_count	chain_A_sasa_nm2	chain_B_sasa_nm2	protein_AB_sasa_nm2	interface_buried_sasa_total_loss_nm2	interface_buried_sasa_per_side_nm2
8766	87.66	0.2076147673286689	0.2039776650627036	0.2110291699296418	0.174882146135372	0.1931018132849103	0.2685629765193823	96	329	27	48	2.1601100827103776	1.7738401072793717	10.0	65.263	71.82	113.533	23.55	11.775
8767	87.67	0.2093542605564752	0.1915353799964641	0.2250557924127627	0.1661681308792862	0.2108005677082335	0.270663752141269	106	330	29	45	2.145894220287764	1.7767336781456071	10.0	65.88	72.135	113.55	24.46499999999999	12.232499999999996
8768	87.68	0.1989875665439789	0.1735364501718239	0.2205655475266108	0.1599194838216592	0.2107419469168108	0.2702091888937586	90	318	27	50	2.154270461742113	1.7786696380508402	8.0	65.0	72.214	113.918	23.295999999999992	11.647999999999996
8769	87.69	0.2024505038347475	0.186138164859677	0.2168843492830342	0.1655869815574659	0.2058755028328955	0.2478332891958599	99	359	35	47	2.119946259095182	1.7681789108864556	10.0	65.484	71.32	112.475	24.32899999999998	12.16449999999999
8770	87.7	0.2047547245854695	0.1842953697090716	0.2225418076510876	0.1662337430020685	0.2051975774954003	0.2738497712444357	83	339	31	49	2.1309172160842342	1.7692862149746962	10.0	62.363	69.907	108.334	23.93599999999998	11.96799999999999
8771	87.71	0.2118192044579686	0.1901101722159283	0.2306489659821913	0.1775855160557141	0.2258386126734134	0.2691854512882723	83	315	26	46	2.1587259915081702	1.7815193107978171	10.0	65.66	71.825	115.783	21.70200000000001	10.851000000000006
8772	87.72	0.2043900610691951	0.1924104423367398	0.2152073651043671	0.1754552455007379	0.2027528248776251	0.2685832801674993	108	354	35	47	2.1765304831426	1.7838541223328614	10.0	65.213	70.991	113.193	23.01100000000001	11.505500000000003
8773	87.73	0.2016556831219214	0.1921308652204028	0.2103483440222465	0.1762138311083977	0.1945392733030164	0.2674291575712507	93	316	28	48	2.153224365859379	1.775147145653668	10.0	64.501	69.942	111.893	22.549999999999983	11.274999999999991
8774	87.74	0.2058496015893181	0.1919325389832019	0.2183119030231954	0.1739024573196888	0.2089464922841371	0.2480119574273747	98	338	31	51	2.1204660469643763	1.764701933383406	11.0	64.296	70.464	111.803	22.956999999999997	11.478499999999997
8775	87.75	0.2044441492230704	0.1940541672400836	0.2138945427274679	0.1827072167951471	0.2079761175622321	0.2683486974885675	98	352	30	49	2.121940666568805	1.762850622879092	10.0	64.768	70.216	111.699	23.284999999999982	11.642499999999991
8776	87.76	0.2072886357710933	0.1958862762877501	0.2176193413725218	0.1796384534503505	0.2115370437109179	0.2516764366800713	99	381	33	50	2.1119063811644163	1.7626190837669686	10.0	63.007	71.717	112.031	22.692999999999984	11.346499999999992
8777	87.77	0.1985831143191357	0.1701482011767324	0.2223662291846177	0.1547265664275249	0.2133791639990929	0.264470885838062	110	362	34	47	2.1320504259663524	1.7711592030990115	10.0	64.566	72.479	114.11	22.935000000000016	11.467500000000008
8778	87.78	0.2063997900764988	0.1713975939423903	0.235005538199323	0.1507685296298267	0.2241782931871124	0.2546559258933187	100	362	29	47	2.106592412935126	1.762675361792161	11.0	64.414	72.774	113.228	23.959999999999997	11.979999999999997
8779	87.79	0.2079848044640963	0.1798965005269497	0.2316478718575241	0.165649367684572	0.2235225425021997	0.2595705911997776	93	356	28	47	2.13804870617701	1.773030541094402	10.0	65.042	70.658	113.241	22.45899999999999	11.229499999999994
8780	87.8	0.2125728189938338	0.1882251267777403	0.2334633672303837	0.1776045871014899	0.2255655922618506	0.2624704749281207	81	360	29	49	2.145690715465002	1.7772470313586084	9.0	64.225	72.396	113.307	23.31399999999998	11.65699999999999
8781	87.81	0.203116215984756	0.1785687025157254	0.2240593993192802	0.1614735199756495	0.2085078329830871	0.2705366260208105	88	332	32	46	2.143575149478977	1.7678022544586884	11.0	65.402	71.881	114.397	22.88600000000001	11.443000000000003
8782	87.82	0.2035039357166196	0.1773987340716587	0.2256290640064416	0.1688980158326348	0.2197369087060598	0.264583050643934	108	381	34	49	2.149882504413867	1.774269500780191	11.0	65.294	70.833	112.847	23.280000000000012	11.640000000000008
8783	87.83	0.2075928330111303	0.1858994048436485	0.2263749072289574	0.1704857475774797	0.2223470341611981	0.2586391933725871	89	347	30	49	2.1625060284871123	1.776208603545739	10.0	64.849	70.809	112.962	22.69600000000001	11.348000000000006
8784	87.84	0.1991751245854282	0.1760400873442254	0.2189964535550427	0.1669719638627297	0.2130035062181095	0.2602400722596064	103	381	31	51	2.129792274108575	1.7709087557268937	11.0	65.26	71.59	112.857	23.993000000000023	11.996500000000012
8785	87.85	0.211603881935893	0.18878063859776	0.2313043927168885	0.1716526839345503	0.2186916570318125	0.2687695379947651	102	363	34	47	2.14977194668898	1.774485503022554	10.0	65.217	72.497	114.005	23.709000000000003	11.854500000000002
8786	87.86	0.2084843949826453	0.1818474734061511	0.2310705108674211	0.1744404843309301	0.2187041284181728	0.2616200430967167	113	427	37	50	2.121155132786744	1.765562030404677	10.0	66.412	70.931	112.21	25.133000000000024	12.566500000000012
8787	87.87	0.2139750705460498	0.1823469672024067	0.2403213157988214	0.1705959470764388	0.2279884657425625	0.2655297538013037	111	398	33	51	2.1409472351253305	1.771935355797495	12.0	66.462	71.018	114.654	22.826000000000025	11.413000000000013
8788	87.88	0.2145840929041287	0.1777495753138737	0.2446330312035756	0.1714007259801311	0.2349347912981906	0.2655127840124138	119	404	34	48	2.1443748217025758	1.7726985799924833	13.0	64.422	72.228	112.343	24.306999999999974	12.153499999999989
8789	87.89	0.2152940281268445	0.1920656313468523	0.2353436592370196	0.1777360544252022	0.2262357363950726	0.260280380337538	85	342	29	47	2.1597630609900405	1.774725357673932	10.0	65.416	72.9	115.174	23.142	11.570999999999998
8790	87.9	0.2200376002076751	0.1861356303061472	0.2481228414166686	0.1712895610211769	0.2352572225529313	0.2576538867072531	106	385	34	51	2.143918897971045	1.7684385151177924	12.0	65.572	71.822	113.315	24.079000000000008	12.039500000000004
8791	87.91	0.2177115857896985	0.186074717962176	0.2441232068354852	0.1717678172857593	0.2342828777102569	0.273996551938917	100	334	30	43	2.1341484954938146	1.7742597569601828	9.0	65.473	71.874	114.143	23.20399999999998	11.60199999999999
8792	87.92	0.21718253458627	0.2072929071438997	0.2262225357523271	0.1798762931752359	0.2131103603004709	0.2587932528907771	99	352	30	50	2.16716972703139	1.7783341057160964	8.0	65.842	71.861	115.765	21.938	10.969
8793	87.93	0.2195217613213664	0.2024369842344594	0.2346772439694511	0.1818094610694963	0.2232261188622459	0.2544384179143778	104	353	32	54	2.1527009499768197	1.7771633127963036	7.0	65.146	72.362	115.68	21.82799999999997	10.913999999999987
8794	87.94	0.2204077989277804	0.2127032412254351	0.2275211537559375	0.1862858443946674	0.2146666460724404	0.2734244108170541	94	337	34	48	2.14916277345304	1.7723357701849038	9.0	65.448	72.586	114.519	23.514999999999983	11.757499999999991
8795	87.95	0.219393479843049	0.1921946013077694	0.242534178241015	0.1716423986920344	0.2322155378024475	0.2669996853952364	116	377	37	49	2.14323107598258	1.7727654324980726	11.0	63.773	72.58	112.146	24.207000000000008	12.103500000000004
8796	87.96	0.2151092602135889	0.1927621509080613	0.2344679932166259	0.1745553111749592	0.2230529506530498	0.260055476156588	109	403	33	54	2.1299118829236976	1.768643622197469	9.0	63.639	71.889	112.141	23.386999999999983	11.693499999999991
8797	87.97	0.2251106876417388	0.1940066992742205	0.2512419177786028	0.1727926684376702	0.2371469447771124	0.251710883996478	123	405	32	50	2.1394238885551538	1.7690199449287038	8.0	65.167	73.152	114.071	24.24800000000002	12.12400000000001
8798	87.98	0.2152526539629895	0.1833232487651581	0.2418376441583794	0.1668735110673765	0.2286733226470794	0.2682555575924285	111	381	31	49	2.145964741030771	1.770897103831339	11.0	64.845	71.233	112.888	23.19	11.595
8799	87.99	0.217361662564341	0.1780132983564188	0.2492008959116581	0.1638786943433188	0.241781246657678	0.2717094832998906	98	363	32	50	2.1473661095711805	1.770311648860471	10.0	63.904	70.308	110.889	23.32300000000002	11.66150000000001
8800	88.0	0.2158204327152079	0.1833646587695727	0.2427949866597424	0.1678438980255622	0.2338484572689597	0.2694734525423934	125	394	37	51	2.116464202517196	1.7611959355129887	11.0	64.14	72.349	111.22	25.269000000000005	12.634500000000005
8801	88.01	0.2113047493091902	0.1762473674760728	0.2400476427525921	0.1617958559803433	0.2262083220350813	0.2654260413102075	115	424	33	49	2.1332861425825302	1.7704439846241038	9.0	65.984	71.543	112.907	24.61999999999999	12.309999999999995
8802	88.02	0.21060029945992	0.1821772349822907	0.2345472487921255	0.1628853023243567	0.2173949307347943	0.2497741301898114	113	363	29	46	2.1303650297752905	1.7685176274628944	10.0	64.563	71.231	112.987	22.806999999999988	11.403499999999994
8803	88.03	0.220262295215858	0.186380041733359	0.2483372861476045	0.1734459869582316	0.2377831301915395	0.2676958256826842	116	386	31	51	2.1306324676462625	1.771559578812998	12.0	65.776	70.293	112.253	23.816000000000017	11.908000000000008
8804	88.04	0.219046706953372	0.1867227534811355	0.2459784242859855	0.161161310984425	0.2298185859975807	0.2707934566651756	109	370	33	49	2.1336737221993545	1.7667228981877865	12.0	65.537	71.772	112.664	24.645000000000024	12.322500000000012
8805	88.05	0.2129191369553958	0.1824627721390601	0.2383963136721944	0.1643255744792425	0.2226491791975133	0.2639548514466567	86	318	26	47	2.156561166993048	1.7731884607665045	11.0	65.262	71.881	113.647	23.495999999999995	11.747999999999998
8806	88.06	0.2139290813465802	0.1951825802052914	0.2304101022456207	0.1708420643992595	0.2107307981674636	0.2718552989360747	92	347	29	49	2.150830345715587	1.776894846564165	10.0	65.958	71.546	114.131	23.37300000000002	11.68650000000001
8807	88.07	0.2259558186193198	0.1981623417949617	0.2496228622011101	0.1727732139190593	0.2314239391299811	0.2521624023176606	103	354	33	50	2.1367920556255555	1.769431382017083	12.0	64.868	72.26	114.946	22.181999999999988	11.090999999999994
8808	88.08	0.2166759828653826	0.192808105723107	0.2372356533390069	0.1744300199969274	0.2217912063305886	0.2692879291145946	105	362	34	47	2.1623041777191503	1.776889063812429	12.0	66.15	73.112	115.79	23.471999999999998	11.735999999999995
8809	88.09	0.2142536338571219	0.1679112573402935	0.2506301677513596	0.1556958804112053	0.235032310140402	0.2732544246499001	102	366	34	50	2.15365946519066	1.7733405974979202	10.0	65.113	72.341	114.568	22.88600000000001	11.443000000000003
8810	88.1	0.2047427168737044	0.1709322083627698	0.2324820368735676	0.156161505959138	0.2248935022180789	0.2680761723632436	120	418	33	51	2.1423350879807552	1.7663981657371988	11.0	64.476	71.099	111.932	23.642999999999983	11.821499999999991
8811	88.11	0.2028754222551965	0.181979052998228	0.2209919126094381	0.1625285302527133	0.2102427796530626	0.2667682419355193	124	409	34	49	2.119098246331514	1.76393969647357	10.0	64.417	69.816	110.046	24.187	12.0935
8812	88.12	0.2130615173864646	0.1903184334019752	0.2327125555648531	0.1678527059728788	0.2177985487824994	0.2662423424205211	99	355	33	50	2.1213322539021933	1.7595927230825912	13.0	64.063	70.888	110.337	24.61400000000002	12.30700000000001
8813	88.13	0.2063268609703961	0.1802402213109599	0.2284726230451953	0.164095578051388	0.213004721152827	0.2688661999137721	126	396	34	51	2.101118238815121	1.7562767142997555	13.0	64.417	70.635	109.776	25.276000000000025	12.638000000000012
8814	88.14	0.1966679138983607	0.172388499395736	0.2173343183546411	0.15625494269472	0.2030786885310607	0.2583878374415267	111	390	32	51	2.124980262079545	1.7647730092574885	9.0	65.738	70.597	112.313	24.021999999999977	12.010999999999989
8815	88.15	0.2076215383014891	0.1817107802681892	0.2296500886237149	0.1623593894220121	0.2178372527978211	0.256380240407406	126	419	40	51	2.1138428798996185	1.7665789450186735	10.0	65.047	72.035	113.345	23.736999999999995	11.868499999999996
8816	88.16	0.2113905913773078	0.1808818399198476	0.2368827132753784	0.1587399763156508	0.2204859176994282	0.2643781700306889	124	406	31	49	2.1230450686006384	1.7656887719654848	12.0	64.443	71.752	112.372	23.822999999999997	11.911499999999997
8817	88.17	0.2063214157311519	0.1851672126048529	0.2246692414834255	0.1680607039242531	0.2134612876400713	0.269977705910747	124	409	35	51	2.1283104238682813	1.76856448233097	10.0	64.256	71.487	111.375	24.367999999999995	12.183999999999996
8818	88.18	0.2047462541522759	0.1831184974106449	0.2234523511692439	0.1638057685887846	0.2142585394849534	0.2696258837281525	80	353	32	49	2.1331733889239564	1.7683296334910483	12.0	64.941	71.176	112.428	23.68900000000002	11.84450000000001
8819	88.19	0.2152800761253281	0.1978906595990035	0.2306641261287845	0.1766046703447703	0.2185767878594659	0.2661838550825662	105	406	34	52	2.1333138938175926	1.7710034143989994	12.0	64.007	70.297	108.538	25.766000000000005	12.883000000000004
8820	88.2	0.1951127778036075	0.1701609082334388	0.2162678394143806	0.151873677481195	0.2028657387787254	0.262855619765197	94	352	33	49	2.1301738620549235	1.7704386143404516	12.0	64.174	72.967	113.266	23.87500000000001	11.937500000000009
8821	88.21	0.1915714337486458	0.1850746939718097	0.1975755889202147	0.1776714699243884	0.1909383034722258	0.2674560718330163	128	406	35	50	2.1357132601477966	1.7715578521780475	9.0	64.456	70.403	111.013	23.846000000000004	11.923000000000002
8822	88.22	0.2051240119310682	0.1959448709567947	0.2135207761908868	0.179523615460069	0.1997884699322176	0.27258905781086	103	391	30	51	2.124729929430859	1.7695853843368865	9.0	64.9	72.337	112.557	24.68000000000002	12.34000000000001
8823	88.23	0.2096273586705826	0.1998772623139704	0.2185316481667015	0.1759763880773261	0.2029811490357622	0.2570773146591665	99	382	31	54	2.1422885691039664	1.768075311398997	10.0	63.878	70.137	110.56	23.454999999999984	11.727499999999992
8824	88.24	0.2057017787291931	0.203004487069443	0.2082446926636924	0.1759355117517685	0.1902638065005363	0.2646091412863912	104	379	36	54	2.1481198967178967	1.7711180758792289	10.0	66.144	70.058	111.677	24.52499999999999	12.262499999999996
8825	88.25	0.2111624378916815	0.2089910606203971	0.2132151473131449	0.1789325740972437	0.1974754886476405	0.2712988622813922	113	380	33	48	2.1373493832097306	1.7674568831609108	11.0	64.36	70.948	111.391	23.916999999999987	11.958499999999994
8826	88.26	0.2067412432787971	0.2044501338778042	0.2089054668356948	0.1755286630343716	0.190946101157897	0.2678247826192482	118	373	33	46	2.1209226323707613	1.7643019690933377	10.0	63.499	70.036	109.053	24.482	12.241
8827	88.27	0.1995713438287983	0.192676427743363	0.2059396434058205	0.1753207665125542	0.194708356678002	0.2510104047679729	98	348	29	49	2.144672386201996	1.7725892648973285	10.0	63.536	70.357	109.869	24.024	12.012
8828	88.28	0.2109592733017839	0.1837870092480491	0.2339780217055841	0.1682073245537968	0.2205216261109292	0.2702697563143382	118	383	31	51	2.1374864522255304	1.7727378508982352	12.0	64.232	71.311	112.189	23.354000000000013	11.677000000000008
8829	88.29	0.2237826587122363	0.1957519837041207	0.2476037142441463	0.1741188071631149	0.2345587659551987	0.2738997000770644	102	369	32	53	2.139784261424905	1.7733802327190922	9.0	64.407	70.945	111.633	23.71899999999998	11.85949999999999
8830	88.3	0.2262679543182556	0.1928293475568595	0.2541230596475919	0.172457545107891	0.2403638977226835	0.2555069694936178	119	393	36	50	2.107855967440774	1.760262500323951	10.0	63.777	71.29	112.114	22.953000000000003	11.4765
8831	88.31	0.230941540159825	0.2109584573649235	0.2485273625643458	0.1856153671254889	0.2340419297539832	0.2622480960367112	100	337	29	49	2.1282884345279567	1.7644371139683206	10.0	63.226	69.449	110.59	22.085000000000008	11.042500000000004
8832	88.32	0.2409414381486251	0.2168938268181553	0.2618502676717253	0.180939221682916	0.2472514973391343	0.2518649277604527	120	394	34	48	2.094425760164658	1.7547974163055966	10.0	64.171	71.142	110.917	24.395999999999987	12.197999999999992
8833	88.33	0.2380041099515925	0.2216398610375257	0.2526422436796255	0.1925056905045956	0.2421982748562903	0.2554800126110098	110	367	34	50	2.1143162690803647	1.7649970151461916	8.0	62.726	71.591	110.995	23.322000000000003	11.661
8834	88.34	0.2365020833395787	0.2094205399675569	0.2597389152497729	0.1807847076857523	0.2476491992651958	0.2718288794758454	113	369	36	50	2.1142380158530854	1.765268521534236	9.0	65.291	70.947	111.307	24.931	12.4655
8835	88.35	0.2266606532026082	0.1925588586066953	0.2550015011120978	0.1676190124780375	0.2432301313411677	0.2510343645348697	106	366	33	47	2.1141422419861344	1.765724815615003	12.0	64.863	71.175	112.235	23.80300000000001	11.901500000000006
8836	88.36	0.2404090408541007	0.1967141670646054	0.2757430794823268	0.1740310297063515	0.2608596383437954	0.2652921181397268	113	391	34	48	2.1098879376481485	1.7625222508439904	11.0	63.933	71.318	111.924	23.327	11.6635
8837	88.37	0.2220754390858307	0.17754931919668	0.2575032260537573	0.1641777772397507	0.2452513505357268	0.2706183177542253	117	387	33	49	2.123810891017007	1.766060921205964	11.0	63.879	70.754	111.535	23.098000000000013	11.549000000000008
8838	88.38	0.2282311250238848	0.1869260418789362	0.2616550536132281	0.1675756087124847	0.2534332397292017	0.2614215821373093	109	360	33	47	2.13764730249934	1.775071563083418	11.0	64.791	70.84	112.792	22.839	11.4195
8839	88.39	0.2204000629597713	0.1903851759731128	0.2456607740714025	0.1719725714816833	0.2363953497537446	0.2671964828106047	133	421	40	48	2.115620783171827	1.7663210267294738	12.0	63.708	71.222	111.142	23.78800000000001	11.894000000000004
8840	88.4	0.2104758685637432	0.1869733785381278	0.2306933473626705	0.1711913731218264	0.2216434262792567	0.2717365944579618	103	384	32	48	2.118132057749606	1.763794113511859	11.0	64.09	70.109	110.657	23.542000000000016	11.771000000000008
